,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
9097,78.0,220.0,9.0,86.0,41.0,0.0,0.0,100.0,83.0,41.0,1.0,20.0,1.0,2.0,2.0,5.0,66.51626155426224,4.0,2.0,1.0,50.0,1.0
9098,81.0,165.0,14.0,95.0,34.0,0.0,0.0,100.0,83.0,34.0,0.0,32.0,2.0,1.0,1.0,5.0,62.0,6.0,3.0,0.0,60.0,1.0
9099,78.0,175.0,7.0,68.0,44.0,0.0,0.0,100.0,83.0,45.0,3.0,62.0,0.0,3.0,3.0,17.0,92.0,5.0,2.0,0.0,70.0,1.0
9100,88.0,294.0,5.0,84.0,15.0,0.0,0.0,100.0,83.0,15.0,2.0,53.0,4.0,1.0,1.0,2.0,82.0,2.0,2.0,0.0,50.0,1.0
9101,63.0,324.0,8.0,119.0,30.0,1.0,1.0,70.0,3.0,33.0,2.0,12.0,1.0,1.0,1.0,12.0,77.0,4.0,2.0,1.0,62.0,0.0
9102,81.0,270.0,10.0,109.0,6.0,0.0,0.0,100.0,83.0,6.0,2.0,0.0,1.0,1.0,1.0,76.0,70.2104219767771,1.0,2.5639510341916423,1.0,33.0,0.0
9103,75.0,364.0,12.0,123.0,43.0,0.0,0.0,98.0,24.0,43.0,0.0,26.0,2.0,1.0,1.0,1.0,31.0,7.0,2.0,1.0,45.0,1.0
9104,81.0,291.0,42.0,135.0,6.0,0.0,0.0,67.0,77.0,6.0,0.0,50.0,0.0,0.0,0.0,17.0,66.51626155426224,2.0,2.397237827715356,0.0,67.0,1.0
9105,85.0,273.0,12.0,113.0,15.0,0.0,0.0,100.0,83.0,16.0,0.0,19.0,0.0,0.0,0.0,1.0,66.51626155426224,4.0,1.0,0.0,56.0,1.0
9106,85.0,133.0,2.0,68.0,43.0,0.0,0.0,100.0,83.0,47.0,6.0,34.0,0.0,0.0,0.0,2.0,86.0,2.0,3.0,0.0,31.0,1.0
9107,61.0,189.0,35.0,107.0,8.0,4.0,4.0,70.0,12.0,10.0,0.0,40.0,0.0,2.0,2.0,0.0,70.2104219767771,0.0,1.0,1.464035646085296,50.0,0.0
9108,75.0,200.0,6.0,66.0,40.0,0.0,0.0,98.0,26.0,40.0,1.0,45.0,0.0,1.0,1.0,27.0,74.0,1.0,3.0,1.0,31.0,1.0
9109,60.0,280.0,18.0,122.0,22.0,0.0,0.0,91.0,0.0,23.0,0.0,35.0,0.0,0.0,0.0,34.0,64.0,6.0,2.0,3.0,80.0,0.0
9110,68.0,265.0,4.0,93.0,31.0,1.0,1.0,91.0,6.0,34.0,1.0,62.0,0.0,0.0,0.0,0.0,69.0,1.0,9.0,0.0,85.0,1.0
9111,55.0,152.0,6.0,78.0,23.0,2.0,1.0,87.0,1.0,31.0,3.0,58.0,0.0,0.0,0.0,0.0,91.0,0.0,2.0,0.0,75.0,0.0
9112,89.0,186.0,18.0,86.0,10.0,0.0,0.0,100.0,83.0,10.0,0.0,20.0,0.0,1.0,1.0,0.0,66.51626155426224,1.0,2.397237827715356,0.0,20.0,1.0
9113,86.0,155.0,3.0,68.0,33.0,0.0,0.0,100.0,83.0,36.0,2.0,42.0,0.0,1.0,1.0,2.0,98.0,2.0,1.0,0.0,60.0,1.0
9114,63.0,207.0,5.0,87.0,19.0,0.0,0.0,100.0,83.0,20.0,2.0,20.0,0.0,2.0,2.0,10.0,32.0,3.0,3.0,0.0,46.0,1.0
9115,77.0,281.0,9.0,90.0,37.0,0.0,0.0,100.0,83.0,37.0,1.0,38.0,0.0,1.0,1.0,34.0,53.0,3.0,4.0,1.0,62.0,0.0
9116,74.0,207.0,3.0,72.0,43.0,0.0,0.0,100.0,83.0,43.0,3.0,35.0,0.0,1.0,1.0,10.0,53.0,10.0,2.0,0.0,65.0,1.0
9117,81.0,155.0,4.0,55.0,28.0,0.0,0.0,100.0,83.0,29.0,4.0,36.0,2.0,2.0,2.0,2.0,94.0,4.0,2.0,0.0,46.0,1.0
9118,87.0,151.0,5.0,82.0,29.0,0.0,0.0,100.0,83.0,33.0,3.0,73.0,10.0,0.0,0.0,9.0,60.0,1.0,6.0,0.0,70.0,1.0
9119,79.0,175.0,1.0,59.0,21.0,0.0,0.0,100.0,83.0,22.0,2.0,68.0,1.0,1.0,1.0,46.0,92.0,2.0,3.0,1.0,71.0,1.0
9120,89.0,209.0,54.0,101.0,11.0,0.0,0.0,100.0,83.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,66.51626155426224,1.0,1.0,0.0,50.0,1.0
9121,79.0,114.0,9.0,49.0,28.0,0.0,0.0,100.0,83.0,28.0,2.0,36.0,0.0,1.0,1.0,2.0,42.0,3.0,3.0,0.0,43.0,1.0
9122,79.0,284.0,4.0,96.0,51.0,0.0,0.0,98.0,24.0,53.0,3.0,42.0,0.0,2.0,2.0,10.0,66.51626155426224,3.0,1.0,0.0,40.0,1.0
9123,66.0,287.0,13.0,100.0,16.0,1.0,0.0,65.0,21.0,20.0,0.0,45.0,2.0,1.0,1.0,93.0,62.0,2.0,3.0,1.0,100.0,1.0
9124,69.0,252.0,3.0,90.0,44.0,1.0,0.0,91.0,7.0,46.0,4.0,20.0,4.0,1.0,1.0,23.0,100.0,11.0,2.0,1.0,78.0,1.0
9125,61.0,187.0,6.0,54.0,26.0,0.0,0.0,88.0,47.0,26.0,1.0,42.0,0.0,1.0,1.0,66.0,76.0,3.0,3.0,2.0,75.0,0.0
9126,90.0,208.0,14.0,87.0,13.0,0.0,0.0,100.0,83.0,14.0,0.0,29.0,13.0,0.0,0.0,15.0,82.0,1.0,2.0,0.0,38.0,1.0
9127,85.0,149.0,9.0,76.0,17.0,0.0,0.0,100.0,83.0,17.0,1.0,41.0,2.0,2.0,2.0,14.0,18.0,2.0,2.0,0.0,80.0,1.0
9128,90.0,415.0,34.0,132.0,11.0,0.0,0.0,100.0,83.0,15.0,0.0,40.0,11.0,0.0,0.0,3.0,66.51626155426224,1.0,1.0,0.0,40.0,1.0
9129,80.0,291.0,6.0,94.0,22.0,0.0,0.0,100.0,83.0,24.0,1.0,68.0,6.0,0.0,0.0,7.0,66.51626155426224,2.0,1.0,0.0,75.0,1.0
9130,80.0,138.0,44.0,97.0,26.0,0.0,0.0,100.0,83.0,34.0,0.0,62.0,6.0,0.0,0.0,8.0,66.51626155426224,1.0,1.0,0.0,33.0,1.0
9131,69.0,136.0,14.0,73.0,16.0,4.0,3.0,70.0,62.0,20.0,0.0,50.0,1.0,1.0,1.0,3.0,86.0,1.0,2.0,0.0,60.0,0.0
9132,66.0,208.0,3.0,83.0,24.0,0.0,0.0,92.0,4.0,25.0,3.0,32.0,5.0,0.0,0.0,44.0,70.2104219767771,6.0,1.0,0.0,70.0,0.0
9133,88.0,178.0,14.0,97.0,8.0,0.0,0.0,100.0,83.0,8.0,0.0,38.0,15.0,0.0,0.0,0.0,77.0,2.0,1.0,0.0,75.0,1.0
9134,71.0,59.0,2.0,21.0,6.0,0.0,0.0,100.0,83.0,8.0,4.0,50.0,1.0,2.0,2.0,44.0,95.0,2.0,2.0,0.0,67.0,1.0
9135,80.0,118.0,13.0,74.0,11.0,0.0,0.0,100.0,83.0,11.0,0.0,73.0,1.595608884350268,0.0,0.0,25.0,84.0,1.0,2.0,0.0,75.0,0.0
9136,60.0,83.0,9.0,49.0,31.0,1.0,1.0,97.0,16.0,32.0,1.0,16.0,0.0,4.0,4.0,68.0,40.0,14.0,2.0,3.0,76.0,1.0
9137,69.0,266.0,5.0,93.0,22.0,2.0,0.0,89.0,28.0,27.0,2.0,41.0,9.0,0.0,0.0,27.0,92.0,6.0,2.0,1.0,67.0,0.0
9138,66.0,458.0,2.0,113.0,8.0,2.0,1.0,73.0,4.0,11.0,2.0,36.0,2.0,1.0,1.0,1.0,70.2104219767771,1.0,2.5639510341916423,0.0,100.0,0.0
9139,84.0,200.0,12.0,69.0,18.0,0.0,0.0,100.0,83.0,18.0,0.0,39.0,13.0,0.0,0.0,1.0,86.0,2.0,2.0,0.0,40.0,1.0
9140,86.0,252.0,1.0,78.0,7.0,0.0,0.0,100.0,83.0,10.0,3.0,30.0,4.0,3.0,3.0,29.0,66.51626155426224,1.0,2.0,0.0,50.0,1.0
9141,82.0,157.0,6.0,80.0,24.0,0.0,0.0,96.0,26.0,26.0,2.0,77.0,4.0,1.0,1.0,10.0,56.0,1.0,2.0,0.0,50.0,1.0
9142,68.0,184.0,2.0,69.0,7.0,0.0,0.0,58.0,1.0,12.0,2.0,67.0,6.0,0.0,0.0,4.0,57.0,2.0,5.0,0.0,78.0,1.0
9143,78.0,298.0,2.0,127.0,27.0,0.0,0.0,97.0,77.0,29.0,1.0,45.0,3.431410433342534,0.0,0.0,62.0,79.0,5.0,4.0,0.0,90.0,1.0
9144,62.0,281.0,1.0,54.0,41.0,0.0,0.0,85.0,2.0,47.0,7.0,47.0,0.0,6.0,5.0,34.0,87.0,7.0,3.0,1.0,67.0,0.0
9145,74.0,211.0,8.0,74.0,40.0,1.0,1.0,95.0,47.0,45.0,9.0,60.0,8.0,0.0,0.0,15.0,109.0,1.0,9.0,0.0,83.0,1.0
9146,81.0,187.0,1.0,63.0,29.0,0.0,0.0,100.0,83.0,31.0,6.0,45.0,1.0,2.0,2.0,15.0,22.0,5.0,5.0,0.0,53.0,1.0
9147,73.0,280.0,8.0,104.0,49.0,0.0,0.0,96.0,60.0,52.0,1.0,23.0,2.0,2.0,2.0,51.0,91.0,4.0,2.0,1.0,43.0,1.0
9148,79.0,112.0,2.0,52.0,39.0,0.0,0.0,100.0,83.0,77.0,3.0,12.0,1.0,2.0,2.0,22.0,51.0,4.0,2.0,1.0,55.0,1.0
9149,83.0,396.0,4.0,207.0,7.0,0.0,0.0,100.0,83.0,7.0,1.0,0.0,1.0,2.0,2.0,45.0,66.51626155426224,2.0,2.397237827715356,1.0,40.0,1.0
9150,86.0,178.0,7.0,75.0,19.0,0.0,0.0,100.0,83.0,19.0,2.0,16.0,0.0,1.0,1.0,11.0,66.51626155426224,6.0,2.397237827715356,0.0,46.0,1.0
9151,77.0,158.0,23.0,104.0,20.0,0.0,0.0,100.0,83.0,22.0,0.0,32.0,0.0,1.0,1.0,72.0,66.51626155426224,1.0,1.0,1.0,50.0,1.0
9152,77.0,148.0,5.0,84.0,14.0,0.0,0.0,100.0,83.0,15.0,1.0,53.0,4.0,1.0,1.0,57.0,54.0,1.0,3.0,1.0,83.0,1.0
9153,65.0,332.0,2.0,139.0,16.0,1.0,0.0,89.0,1.0,18.0,2.0,0.0,1.0,1.0,1.0,5.0,66.51626155426224,9.0,2.397237827715356,0.0,60.0,1.0
9154,69.0,141.0,6.0,55.0,14.0,0.0,0.0,100.0,83.0,14.0,2.0,14.0,1.0,1.0,1.0,58.0,38.0,2.0,1.0,1.0,43.0,1.0
9155,90.0,178.0,47.0,100.0,16.0,0.0,0.0,100.0,83.0,16.0,0.0,56.0,1.0,1.0,1.0,0.0,66.51626155426224,0.0,1.0,0.0,50.0,1.0
9156,69.0,194.0,9.0,81.0,44.0,1.0,0.0,98.0,40.0,45.0,3.0,44.0,2.0,1.0,1.0,45.0,96.0,5.0,4.0,0.0,75.0,1.0
9157,69.0,150.0,18.0,76.0,19.0,0.0,0.0,95.0,27.0,21.0,0.0,33.0,1.0,1.0,1.0,34.0,70.2104219767771,1.0,1.0,1.0,67.0,0.0
9158,80.0,188.0,8.0,66.0,22.0,0.0,0.0,100.0,83.0,26.0,1.0,13.0,2.0,2.0,1.0,2.0,66.51626155426224,4.0,2.397237827715356,0.0,27.0,1.0
9159,73.0,197.0,27.0,109.0,6.0,1.0,1.0,100.0,83.0,7.0,0.0,71.0,3.431410433342534,0.0,0.0,8.0,66.51626155426224,1.0,2.0,0.0,100.0,1.0
9160,84.0,338.0,9.0,100.0,41.0,0.0,0.0,100.0,83.0,41.0,1.0,17.0,8.0,0.0,0.0,4.0,66.51626155426224,2.0,2.397237827715356,0.0,18.0,1.0
9161,86.0,191.0,7.0,80.0,25.0,0.0,0.0,100.0,83.0,26.0,3.0,50.0,1.0,2.0,2.0,16.0,98.0,1.0,1.0,0.0,50.0,1.0
9162,73.0,135.0,3.0,93.0,6.0,3.0,1.0,75.0,79.0,12.0,1.0,67.0,1.0,3.0,3.0,0.0,118.0,0.0,2.0,0.7092896174863388,67.0,1.0
9163,84.0,144.0,2.0,74.0,30.0,0.0,0.0,100.0,83.0,34.0,2.0,50.0,0.0,2.0,2.0,4.0,85.0,2.0,3.0,0.0,71.0,1.0
9164,70.0,178.0,2.0,95.0,43.0,0.0,0.0,100.0,83.0,55.0,5.0,35.0,1.0,5.0,5.0,71.0,71.0,5.0,3.0,3.0,53.0,0.0
9165,72.0,180.0,9.0,71.0,29.0,0.0,0.0,97.0,31.0,32.0,2.0,59.0,10.0,1.0,0.0,35.0,83.0,5.0,3.0,0.0,67.0,1.0
9166,76.0,42.0,21.0,32.0,4.0,0.0,0.0,100.0,83.0,4.0,0.0,75.0,20.0,0.0,0.0,0.0,67.0,0.0,2.0,0.7092896174863388,67.0,1.0
9167,77.0,300.0,2.0,109.0,66.0,2.0,2.0,97.0,22.0,77.0,6.0,31.0,6.0,0.0,0.0,29.0,66.51626155426224,6.0,3.0,1.0,45.0,1.0
9168,74.0,212.0,4.0,32.0,22.0,0.0,0.0,100.0,83.0,22.0,4.0,41.0,6.0,0.0,0.0,38.0,73.0,5.0,5.0,2.0,77.0,0.0
9169,83.0,155.0,9.0,84.0,22.0,0.0,0.0,100.0,83.0,22.0,1.0,45.0,3.431410433342534,0.0,0.0,4.0,74.0,3.0,4.0,0.0,88.0,1.0
9170,76.0,121.0,2.0,64.0,17.0,0.0,0.0,89.0,16.0,18.0,1.0,50.0,3.0,1.0,1.0,4.0,32.0,2.0,2.0,0.0,67.0,1.0
9171,69.0,469.0,4.0,106.0,33.0,1.0,1.0,78.0,8.0,36.0,2.0,25.0,3.431410433342534,0.0,0.0,2.0,66.51626155426224,5.0,1.0,0.0,38.0,1.0
9172,72.0,150.0,7.0,79.0,49.0,1.0,1.0,100.0,83.0,49.0,1.0,39.0,0.0,4.0,4.0,6.0,66.51626155426224,5.0,1.0,2.0,33.0,1.0
9173,77.0,207.0,4.0,87.0,18.0,0.0,0.0,89.0,64.0,19.0,2.0,39.0,9.0,0.0,0.0,12.0,94.0,4.0,2.0,0.0,75.0,1.0
9174,61.0,308.0,3.0,67.0,58.0,1.0,1.0,98.0,10.0,71.0,8.0,21.0,4.0,1.0,1.0,53.0,41.0,3.0,3.0,0.0,64.0,1.0
9175,87.0,430.0,35.0,154.0,14.0,0.0,0.0,100.0,83.0,14.0,0.0,21.0,3.431410433342534,0.0,0.0,10.0,66.51626155426224,2.0,1.0,0.0,60.0,1.0
9176,61.0,83.0,1.0,45.0,15.0,0.0,0.0,74.0,10.0,20.0,5.0,26.0,0.0,2.0,2.0,20.0,70.2104219767771,3.0,1.0,0.0,40.0,0.0
9177,89.0,291.0,64.0,154.0,32.0,0.0,0.0,100.0,83.0,35.0,0.0,23.0,1.0,4.0,3.0,1.0,66.51626155426224,2.0,2.0,0.0,57.0,1.0
9178,80.0,173.0,2.0,67.0,35.0,0.0,0.0,100.0,83.0,36.0,1.0,22.0,10.0,0.0,0.0,4.0,100.0,3.0,2.0,0.0,26.0,1.0
9179,80.0,49.0,7.0,27.0,7.0,0.0,0.0,100.0,83.0,7.0,1.0,71.0,1.0,1.0,1.0,0.0,82.0,0.0,1.0,0.0,33.0,1.0
9180,86.0,276.0,7.0,77.0,18.0,0.0,0.0,100.0,83.0,18.0,2.0,28.0,3.431410433342534,0.0,0.0,7.0,88.0,4.0,2.0,0.0,60.0,1.0
9181,88.0,200.0,2.0,74.0,18.0,0.0,0.0,100.0,83.0,20.0,4.0,25.0,5.0,1.0,1.0,9.0,66.51626155426224,3.0,1.0,0.0,50.0,1.0
9182,88.0,223.0,26.0,95.0,24.0,0.0,0.0,100.0,83.0,27.0,0.0,4.0,0.0,1.0,1.0,0.0,66.51626155426224,4.0,1.0,1.0,38.0,1.0
9183,69.0,111.0,8.0,58.0,18.0,0.0,0.0,100.0,83.0,22.0,3.0,36.0,8.0,0.0,0.0,86.0,70.2104219767771,5.0,1.0,3.0,100.0,0.0
9184,75.0,98.0,20.0,52.0,7.0,0.0,0.0,100.0,83.0,7.0,0.0,100.0,3.431410433342534,0.0,0.0,24.266709237973604,42.0,3.6921606118546846,3.0,0.7092896174863388,100.0,1.0
9185,89.0,464.0,4.0,185.0,15.0,0.0,0.0,100.0,83.0,15.0,1.0,13.0,3.431410433342534,0.0,0.0,9.0,94.0,6.0,1.0,0.0,78.0,1.0
9186,84.0,352.0,25.0,154.0,14.0,0.0,0.0,100.0,83.0,15.0,0.0,36.0,3.431410433342534,0.0,0.0,13.0,66.51626155426224,2.0,1.0,1.0,50.0,1.0
9187,74.0,131.0,8.0,46.0,21.0,0.0,0.0,96.0,47.0,24.0,3.0,54.0,1.0,1.0,1.0,30.0,106.0,1.0,9.0,1.464035646085296,100.0,0.0
9188,65.0,256.0,15.0,52.0,17.0,0.0,0.0,100.0,83.0,19.0,0.0,29.0,2.0,5.0,5.0,57.0,79.0,2.0,4.0,2.0,60.0,1.0
9189,84.0,239.0,4.0,132.0,10.0,1.0,0.0,91.0,30.0,11.0,3.0,36.0,5.0,1.0,1.0,11.0,70.2104219767771,2.0,2.0,0.0,80.0,0.0
9190,78.0,215.0,4.0,88.0,22.0,1.0,0.0,88.0,1.0,26.0,2.0,20.0,5.0,0.0,0.0,3.0,70.2104219767771,3.0,2.5639510341916423,0.0,33.0,0.0
9191,63.0,85.0,6.0,43.0,21.0,0.0,0.0,100.0,83.0,21.0,2.0,29.0,4.0,1.0,1.0,76.0,56.0,7.0,2.0,3.0,75.0,0.0
9192,73.0,169.0,4.0,93.0,10.0,0.0,0.0,100.0,83.0,10.0,1.0,20.0,4.0,1.0,1.0,73.0,70.2104219767771,4.0,2.5639510341916423,2.0,80.0,0.0
9193,73.0,367.0,7.0,129.0,30.0,1.0,1.0,91.0,25.0,32.0,1.0,34.0,2.0,2.0,2.0,29.0,70.2104219767771,6.0,2.0,2.0,67.0,0.0
9194,74.0,149.0,2.0,51.0,30.0,1.0,0.0,97.0,20.0,33.0,8.0,15.0,0.0,3.0,3.0,3.0,66.51626155426224,2.0,2.0,0.0,19.0,1.0
9195,71.0,175.0,8.0,46.0,14.0,0.0,0.0,93.0,25.0,14.0,1.0,57.0,0.0,1.0,1.0,76.0,70.2104219767771,2.0,2.0,0.0,80.0,0.0
9196,56.0,314.0,9.0,111.0,16.0,0.0,0.0,94.0,3.0,17.0,2.0,18.0,0.0,0.0,0.0,78.0,96.0,6.0,1.0,3.0,70.0,0.0
9197,93.0,317.0,163.0,273.0,4.0,0.0,0.0,100.0,83.0,4.0,0.0,25.0,0.0,0.0,0.0,1.0,66.51626155426224,2.0,2.397237827715356,0.0,100.0,1.0
9198,61.0,59.0,5.0,27.0,18.0,0.0,0.0,94.0,21.0,18.0,4.0,56.0,0.0,2.0,2.0,48.0,62.0,6.0,6.0,0.0,92.0,0.0
9199,59.0,146.0,5.0,78.0,13.0,1.0,0.0,76.0,13.0,17.0,1.0,41.0,0.0,1.0,1.0,124.0,87.0,4.0,1.0,3.0,100.0,0.0
9200,82.0,566.0,8.0,85.0,49.0,0.0,0.0,100.0,83.0,49.0,2.0,20.0,0.0,0.0,0.0,17.0,66.51626155426224,3.0,2.0,0.0,50.0,1.0
9201,76.0,197.0,14.0,75.0,26.0,0.0,0.0,100.0,83.0,28.0,0.0,32.0,0.0,1.0,1.0,49.0,69.0,2.0,3.0,0.0,86.0,0.0
9202,85.0,77.0,13.0,40.0,8.0,0.0,0.0,100.0,83.0,8.0,0.0,50.0,0.0,0.0,0.0,4.0,70.2104219767771,1.0,1.0,0.0,40.0,0.0
9203,50.0,202.0,2.0,55.0,32.0,3.0,2.0,84.0,3.0,39.0,6.0,36.0,0.0,5.0,5.0,69.0,97.0,6.0,6.0,1.0,63.0,0.0
9204,84.0,85.0,4.0,42.0,5.0,0.0,0.0,100.0,83.0,5.0,1.0,40.0,0.0,0.0,0.0,0.0,70.2104219767771,0.0,2.0,0.0,50.0,0.0
9205,79.0,100.0,12.0,48.0,14.0,0.0,0.0,100.0,83.0,14.0,0.0,29.0,0.0,0.0,0.0,30.0,66.51626155426224,1.0,1.0,0.0,33.0,1.0
9206,86.0,378.0,10.0,120.0,29.0,0.0,0.0,100.0,83.0,30.0,2.0,33.0,0.0,0.0,0.0,2.0,84.0,5.0,3.0,0.0,57.0,1.0
9207,58.0,154.0,1.0,54.0,27.0,2.0,2.0,100.0,83.0,34.0,3.0,66.0,0.0,1.0,1.0,94.0,51.0,8.0,3.0,5.0,100.0,0.0
9208,68.0,158.0,2.0,63.0,42.0,1.0,1.0,91.0,4.0,47.0,5.0,40.0,0.0,2.0,2.0,5.0,62.0,4.0,4.0,0.0,57.0,1.0
9209,84.0,253.0,4.0,91.0,18.0,0.0,0.0,94.0,28.0,18.0,1.0,28.0,0.0,0.0,0.0,0.0,70.2104219767771,1.0,2.0,0.0,33.0,0.0
9210,81.0,210.0,22.0,106.0,6.0,0.0,0.0,100.0,83.0,6.0,0.0,50.0,0.0,0.0,0.0,35.0,70.2104219767771,2.0,1.0,1.0,100.0,0.0
9211,75.0,168.0,2.0,99.0,27.0,0.0,0.0,86.0,23.0,28.0,2.0,18.0,0.0,2.0,2.0,24.0,51.0,7.0,1.0,0.0,40.0,0.0
9212,77.0,186.0,35.0,73.0,9.0,1.0,1.0,90.0,18.848360655737704,10.0,0.0,30.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,43.0,0.0
9213,72.0,259.0,5.0,92.0,27.0,0.0,0.0,96.0,38.0,27.0,3.0,30.0,0.0,0.0,0.0,14.0,70.2104219767771,3.0,3.0,1.0,47.0,0.0
9214,60.0,208.0,4.0,75.0,40.0,1.0,1.0,87.0,14.0,45.0,4.0,60.0,0.0,5.0,5.0,91.0,87.0,8.0,5.0,2.0,100.0,0.0
9215,64.0,228.0,10.0,86.0,18.0,1.0,1.0,85.0,7.0,20.0,1.0,55.0,0.0,1.0,1.0,47.0,44.0,3.0,5.0,1.0,83.0,0.0
9216,86.0,138.0,8.0,73.0,14.0,0.0,0.0,100.0,83.0,14.0,1.0,14.0,0.0,0.0,0.0,18.0,70.2104219767771,5.0,1.0,0.0,75.0,0.0
9217,56.0,300.0,13.0,86.0,29.0,1.0,0.0,78.0,1.0,32.0,0.0,56.0,0.0,0.0,0.0,42.0,76.0,5.0,5.0,3.0,71.0,0.0
9218,87.0,169.0,8.0,61.0,19.0,0.0,0.0,100.0,83.0,19.0,1.0,26.0,0.0,0.0,0.0,1.0,66.51626155426224,2.0,1.0,0.0,30.0,1.0
9219,61.0,205.0,4.0,78.0,22.0,0.0,0.0,95.0,1.0,22.0,2.0,23.0,0.0,0.0,0.0,70.0,75.0,4.0,2.0,3.0,46.0,0.0
9220,74.0,88.0,4.0,38.0,9.0,0.0,0.0,100.0,83.0,10.0,3.0,50.0,0.0,1.0,1.0,37.0,8.0,3.0,2.0,1.0,83.0,0.0
9221,70.0,137.0,7.0,51.0,27.0,0.0,0.0,93.0,12.0,27.0,3.0,30.0,0.0,1.0,1.0,43.0,70.2104219767771,6.0,2.0,3.0,53.0,0.0
9222,80.0,270.0,18.0,128.0,32.0,0.0,0.0,100.0,83.0,32.0,0.0,38.0,0.0,0.0,0.0,25.0,31.0,3.0,6.0,1.0,77.0,1.0
9223,75.0,100.0,4.0,48.0,17.0,0.0,0.0,100.0,83.0,18.0,1.0,44.0,0.0,0.0,0.0,49.0,36.0,3.0,2.0,2.0,71.0,1.0
9224,64.0,93.0,2.0,50.0,20.0,1.0,1.0,76.0,32.0,22.0,5.0,24.0,0.0,1.0,1.0,58.0,66.51626155426224,4.0,1.0,2.0,45.0,1.0
9225,73.0,109.0,3.0,65.0,27.0,1.0,1.0,100.0,83.0,28.0,2.0,15.0,0.0,1.0,1.0,13.0,51.0,4.0,2.0,1.0,35.0,1.0
9226,73.0,198.0,6.0,66.0,22.0,1.0,0.0,96.0,30.0,23.0,4.0,43.0,0.0,0.0,0.0,18.0,55.0,8.0,2.0,1.0,83.0,0.0
9227,81.0,273.0,9.0,101.0,11.0,1.0,0.0,77.0,24.0,13.0,1.0,15.0,0.0,0.0,0.0,20.0,66.51626155426224,1.0,1.0,0.0,29.0,1.0
9228,68.0,221.0,7.0,89.0,19.0,4.0,0.0,83.0,53.0,23.0,1.0,39.0,0.0,0.0,0.0,70.0,100.0,2.0,2.0,2.0,40.0,0.0
9229,76.0,71.0,6.0,34.0,13.0,0.0,0.0,100.0,83.0,15.0,2.0,40.0,0.0,1.0,1.0,27.0,83.0,2.0,3.0,0.0,63.0,0.0
9230,65.0,302.0,16.0,91.0,43.0,2.0,2.0,91.0,11.0,45.0,0.0,44.0,0.0,0.0,0.0,25.0,61.0,10.0,4.0,1.0,67.0,0.0
9231,65.0,265.0,11.0,64.0,16.0,0.0,0.0,88.0,37.0,17.0,1.0,24.0,0.0,1.0,1.0,76.0,70.2104219767771,8.0,1.0,2.0,100.0,0.0
9232,80.0,151.0,8.0,62.0,15.0,0.0,0.0,100.0,83.0,16.0,1.0,19.0,0.0,2.0,2.0,2.0,66.51626155426224,4.0,1.0,0.0,50.0,1.0
9233,64.0,81.0,59.0,70.0,1.0,1.0,1.0,50.0,30.0,2.0,0.0,50.0,0.0,0.0,0.0,24.266709237973604,66.51626155426224,3.6921606118546846,1.0,0.7092896174863388,100.0,1.0
9234,54.0,167.0,6.0,60.0,10.0,1.0,1.0,82.0,5.0,11.0,2.0,45.0,0.0,0.0,0.0,74.0,98.0,3.0,2.0,2.0,100.0,0.0
9235,90.0,233.0,14.0,100.0,20.0,0.0,0.0,100.0,83.0,20.0,0.0,35.0,0.0,0.0,0.0,10.0,66.51626155426224,4.0,3.0,0.0,54.0,1.0
9236,91.0,449.0,4.0,149.0,11.0,0.0,0.0,100.0,83.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,70.2104219767771,1.0,1.0,0.0,25.0,0.0
9237,68.0,187.0,9.0,75.0,29.0,0.0,0.0,100.0,83.0,29.0,1.0,41.0,0.0,1.0,1.0,89.0,72.0,3.0,3.0,2.0,75.0,0.0
9238,62.0,159.0,2.0,62.0,11.0,2.0,1.0,53.0,12.0,17.0,4.0,29.0,0.0,1.0,1.0,38.0,92.0,3.0,1.0,0.0,44.0,0.0
9239,77.0,169.0,2.0,69.0,40.0,0.0,0.0,100.0,83.0,42.0,3.0,12.0,0.0,3.0,2.0,14.0,89.0,9.0,1.0,0.0,36.0,0.0
9240,65.0,156.0,7.0,42.0,11.0,2.0,2.0,100.0,83.0,11.0,2.0,55.0,0.0,1.0,1.0,59.0,29.0,5.0,2.0,3.0,100.0,0.0
9241,73.0,178.0,1.0,66.0,9.0,2.0,2.0,92.0,56.0,13.0,2.0,54.0,0.0,2.0,2.0,40.0,76.0,1.0,3.0,0.0,83.0,1.0
9242,77.0,107.0,3.0,52.0,22.0,0.0,0.0,100.0,83.0,24.0,3.0,33.0,0.0,1.0,1.0,17.0,100.0,4.0,2.0,1.0,55.0,0.0
