,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income,marital-status_Non-Married,native-country_US,occupation_Other,race_White,relationship_Non-Husband,sex_Male,workclass_Private
46559,26,273876,9,0,0,60,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46560,33,402848,9,0,0,32,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46561,62,82906,13,4064,0,35,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
46562,45,153682,10,0,0,40,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
46563,52,122412,16,99999,0,35,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
46564,26,216819,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46565,47,189680,9,0,0,40,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46566,41,147099,14,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46567,38,288158,9,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46568,32,146161,14,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46569,65,104454,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46570,50,91475,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46571,32,151868,9,5013,0,65,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46572,19,118306,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46573,33,51543,9,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46574,34,69727,2,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46575,60,186000,6,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46576,25,48280,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46577,47,186935,7,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46578,24,104164,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46579,38,339677,14,0,0,40,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46580,37,123586,13,0,1902,73,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46581,19,150073,10,0,0,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46582,24,59792,14,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46583,52,24185,9,0,0,84,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46584,87,97295,9,0,0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46585,27,35034,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
46586,46,118714,9,7298,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46587,33,230883,10,0,2824,48,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46588,45,149224,9,0,0,50,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
46589,35,122493,11,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46590,58,441227,7,0,0,60,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46591,45,272792,14,0,0,50,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46592,41,303521,13,4650,0,45,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46593,40,226027,9,0,0,20,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46594,36,94565,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46595,65,336848,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46596,20,162688,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46597,30,45737,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46598,60,147393,13,0,0,30,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46599,52,335997,13,7688,0,38,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46600,26,96645,16,0,0,20,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46601,35,43712,11,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46602,45,101825,10,5721,0,45,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46603,45,102318,11,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46604,40,132125,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46605,31,229741,12,0,1579,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46606,60,265201,16,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46607,47,332884,13,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46608,39,179481,13,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46609,33,304833,13,0,0,45,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46610,31,341632,12,0,0,46,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46611,21,140001,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46612,30,159123,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46613,33,229636,9,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
46614,35,34996,10,0,0,30,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46615,53,67198,4,0,0,80,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
46616,65,323636,13,10605,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46617,45,182689,9,7688,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46618,25,51392,11,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46619,43,177905,10,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46620,36,143152,4,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
46621,37,211286,13,0,0,50,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46622,33,217962,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
46623,48,309212,10,0,0,40,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
46624,19,97261,10,594,0,30,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46625,46,188273,9,15024,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46626,21,93977,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46627,62,163234,13,0,1902,55,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46628,50,166423,9,0,0,40,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
46629,33,239071,13,0,0,46,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46630,40,190292,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46631,38,170783,11,0,0,25,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46632,28,239539,9,0,0,45,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46633,48,164200,14,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46634,52,177647,9,0,0,47,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46635,44,86750,10,4508,0,72,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46636,25,176981,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46637,59,134153,13,7298,0,38,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46638,35,245372,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46639,26,168236,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46640,27,448841,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46641,44,144778,15,8614,0,50,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
46642,30,155914,9,0,0,55,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46643,34,117362,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
46644,50,82783,14,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46645,30,207301,13,0,0,50,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46646,41,606347,4,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46647,61,149981,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46648,29,234972,10,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46649,33,437566,14,0,0,50,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46650,33,243266,14,0,0,40,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
46651,31,203408,10,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46652,43,297510,15,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46653,18,211683,8,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46654,41,167375,13,0,0,52,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46655,36,297449,13,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46656,42,342634,11,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
46657,49,38819,9,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46658,18,164571,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46659,36,122353,10,0,0,68,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46660,26,192652,10,0,0,15,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
46661,25,401241,10,4416,0,25,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46662,32,116539,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46663,37,162834,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46664,31,226525,13,0,0,51,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46665,18,219404,3,0,0,48,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
46666,38,33394,9,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46667,56,75804,14,0,0,48,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
46668,58,359972,12,0,0,25,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46669,37,201247,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46670,41,220109,13,0,0,55,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46671,59,118479,13,0,0,40,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46672,45,189123,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46673,60,495366,9,0,0,38,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46674,31,53776,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46675,28,375980,10,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
46676,61,185152,7,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46677,52,230095,10,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
46678,22,349198,4,0,0,16,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46679,41,59916,11,0,0,63,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46680,32,214150,9,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46681,29,255187,10,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
46682,28,129624,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46683,30,274577,12,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
46684,51,257756,9,0,0,50,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
46685,29,1024535,7,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
46686,75,186808,7,6418,0,50,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46687,46,147519,10,0,0,80,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46688,53,173630,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46689,42,136986,9,7688,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46690,41,163287,13,0,0,48,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46691,25,150804,9,0,0,40,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
46692,27,189565,16,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46693,47,165484,10,0,0,43,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46694,53,177727,10,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46695,53,190762,9,0,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46696,38,246463,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46697,42,27661,12,7298,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46698,30,288419,3,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46699,57,258641,13,0,0,40,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0
46700,71,200540,9,0,2392,52,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46701,21,305423,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46702,35,148906,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46703,64,262645,9,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46704,21,243368,1,0,0,50,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
46705,41,106698,9,13550,0,60,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46706,22,186365,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46707,39,304001,10,3325,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46708,38,125645,10,0,0,50,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46709,42,111468,9,3325,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46710,32,136331,13,0,1887,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46711,40,213849,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46712,22,138994,9,0,0,40,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
46713,29,177562,9,3781,0,35,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
46714,18,36251,7,0,0,25,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46715,32,100904,10,0,0,70,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
46716,31,427474,7,0,2179,35,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46717,37,280549,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46718,34,75454,8,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
46719,31,203488,9,0,0,50,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46720,30,49795,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46721,17,152710,6,0,0,15,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46722,28,199172,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
46723,31,382583,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
46724,32,127295,9,0,0,20,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
46725,46,274200,10,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46726,35,130540,14,0,1564,40,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46727,22,117789,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46728,20,83141,10,0,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46729,20,229826,10,0,0,25,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46730,36,176837,10,7298,0,45,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46731,34,234096,5,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46732,51,353317,14,0,0,70,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46733,23,302312,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46734,17,181015,6,0,0,15,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46735,36,230329,16,7298,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46736,48,164984,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46737,33,229051,13,0,1902,45,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46738,41,204415,7,0,0,48,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46739,55,319883,14,4386,0,10,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46740,25,185836,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46741,52,228516,10,0,0,35,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46742,47,242519,9,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46743,36,164866,13,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46744,35,33001,15,15024,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46745,21,811615,9,0,0,50,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
46746,43,300099,13,0,0,34,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46747,46,146305,10,0,0,48,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
46748,36,167482,9,0,0,65,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46749,23,106615,12,2176,0,25,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46750,32,204663,9,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46751,40,171234,11,0,0,24,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46752,42,167174,16,0,0,50,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46753,18,112137,10,0,0,20,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
46754,18,116167,9,0,0,16,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46755,41,106159,9,14344,0,48,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46756,52,295826,14,0,1876,50,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46757,26,233461,9,0,0,53,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46758,57,289605,5,0,1617,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46759,18,348533,9,0,0,3,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46760,31,197886,13,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46761,27,120126,13,0,0,75,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46762,35,61343,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46763,42,116197,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46764,42,236503,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46765,69,47341,14,0,0,5,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46766,25,248990,7,0,0,40,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
46767,18,190776,10,0,0,30,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46768,47,179048,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46769,28,213842,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46770,24,188274,12,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
46771,22,86849,10,0,0,20,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46772,41,67671,9,0,0,50,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
46773,21,243890,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
46774,51,279337,10,0,0,48,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46775,35,333636,9,0,0,50,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
46776,58,312351,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46777,43,175935,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46778,20,245297,10,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46779,49,70209,16,14084,0,60,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46780,47,251588,13,0,0,40,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46781,33,176992,9,3464,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46782,51,87205,12,0,0,38,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46783,43,65545,9,0,0,46,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46784,22,289579,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46785,34,360689,10,0,1628,48,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46786,43,57600,9,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
46787,42,247082,13,3103,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46788,36,188798,7,0,0,30,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
46789,19,232261,5,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46790,19,35507,10,1055,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46791,26,301298,10,0,0,50,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46792,38,27016,9,0,0,43,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46793,60,166789,10,0,1408,50,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46794,23,94071,5,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46795,22,117767,10,0,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46796,41,219155,4,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46797,20,34616,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46798,35,112341,11,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
46799,28,220656,7,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
46800,53,239990,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46801,36,139180,11,0,0,40,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
46802,52,215656,9,0,0,60,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
46803,43,157999,13,0,0,40,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
46804,23,41763,13,0,0,30,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46805,39,299725,9,0,0,37,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46806,32,198813,15,0,0,60,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46807,32,431551,6,0,0,35,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46808,22,195767,13,0,0,30,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46809,26,140649,13,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46810,36,295706,14,0,0,70,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46811,32,324284,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46812,30,352426,10,0,0,60,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
46813,39,126569,13,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
46814,81,106390,3,0,0,6,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
46815,29,134813,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46816,65,95644,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46817,50,254148,3,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
46818,44,367819,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46819,30,162370,13,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46820,55,204387,13,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46821,60,248288,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46822,44,175070,13,0,0,75,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46823,51,169182,4,0,0,40,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
46824,38,223242,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
46825,29,461929,10,3103,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
46826,25,114483,9,0,0,65,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46827,45,260543,14,0,0,40,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
46828,27,237466,13,0,0,30,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
46829,57,335605,10,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46830,31,169122,9,0,0,28,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46831,49,176907,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46832,26,264300,12,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46833,34,159187,9,0,0,45,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46834,55,303090,9,0,1672,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46835,33,393702,11,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46836,19,177923,10,0,0,25,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46837,21,191265,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46838,22,215074,10,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
46839,19,30597,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46840,35,28996,11,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46841,35,188069,13,0,0,60,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46842,55,53481,13,0,0,15,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46843,37,410034,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46844,64,64544,10,0,0,12,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46845,46,204379,13,0,0,37,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46846,23,255252,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46847,26,178037,13,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
46848,26,184303,3,0,0,8,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
46849,20,175800,10,0,0,25,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
46850,88,263569,7,6418,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46851,42,234508,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46852,50,195372,4,0,0,36,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
46853,48,265295,10,0,0,70,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46854,40,184846,9,5178,0,40,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
46855,47,185400,7,0,0,70,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46856,32,360689,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46857,39,200598,13,0,0,55,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
46858,38,227615,10,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
46859,25,308144,13,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
